,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
1005,2021-01-05 14:45,Loud Luxury,Aftertaste,180897,Loud Luxury:Aftertaste,0,,
1006,2021-01-05 14:45,Don Diablo,"Survive (feat. Emeli Sandé, Gucci Mane)",1636,"Don Diablo:Survive (feat. Emeli Sandé, Gucci Mane)",0,,
1007,2021-01-05 14:46,EDX,Ubuntu,63276,EDX:Ubuntu,0,,
1008,2021-01-05 14:47,Calvin Harris,I'm Not Alone - CamelPhat Remix,1697,Calvin Harris:I'm Not Alone - CamelPhat Remix,0,,
1009,2021-01-05 14:47,POWERS,Loved By You,3051,POWERS:Loved By You,0,,
1010,2021-01-05 14:47,Drenchill,Freed from Desire (feat. Indiiana),20095,Drenchill:Freed from Desire (feat. Indiiana),0,,
1011,2021-01-05 14:47,Major Lazer,Lean On (feat. MØ & DJ Snake),1974,Major Lazer:Lean On (feat. MØ & DJ Snake),0,,
1012,2021-01-05 14:47,LUM!X,The Passenger (LaLaLa) [feat. MOKABY],2775,LUM!X:The Passenger (LaLaLa) [feat. MOKABY],0,,
1013,2021-01-05 14:47,Lush & Simon,The Universe - Radio Edit,3579,Lush & Simon:The Universe - Radio Edit,0,,
1014,2021-01-05 14:47,Phantoms,Designs For You - Will Clarke Remix,1769,Phantoms:Designs For You - Will Clarke Remix,0,,
1015,2021-01-05 14:47,XYconstant,Too Much to Handle (XYconstant Remix),13458,XYconstant:Too Much to Handle (XYconstant Remix),0,,
1016,2021-01-05 14:50,Federico Scavo,Blow It - Radio Edit,178085,Federico Scavo:Blow It - Radio Edit,0,,
1017,2021-01-05 14:50,Matthew Koma,So F**kin' Romantic,2156,Matthew Koma:So F**kin' Romantic,1,Running Hits 2015.04,2kdZZx0qnTcQJ7LszfZxFY
1018,2021-01-05 14:53,Major Lazer,Que Calor,140720,Major Lazer:Que Calor,0,,
1019,2021-01-05 14:53,Zonderling,Crazy For You (feat. BISHØP) - Extended Mix,10041,Zonderling:Crazy For You (feat. BISHØP) - Extended Mix,0,,
1020,2021-01-05 14:54,Yves V,We Got That Cool,28474,Yves V:We Got That Cool,0,,
1021,2021-01-05 14:54,Mitch,We Are the People (Remix),12927,Mitch:We Are the People (Remix),0,,
1022,2021-01-05 14:57,Major Lazer,Que Calor,1398,Major Lazer:Que Calor,0,,
1023,2021-01-05 14:57,Lookee,Mama Say Mama Sa,1238,Lookee:Mama Say Mama Sa,0,,
1024,2021-01-05 14:57,Slider & Magnit,Morze,182851,Slider & Magnit:Morze,0,,
1025,2021-01-05 14:57,Yellow Claw,Beastmode,990,Yellow Claw:Beastmode,0,,
1026,2021-01-05 14:57,Burak Yeter,My Life Is Going On - Burak Yeter Remix,1454,Burak Yeter:My Life Is Going On - Burak Yeter Remix,0,,
1027,2021-01-05 14:57,EDX,All I Know,1682,EDX:All I Know,0,,
1028,2021-01-05 14:57,MOTi,La Verdolaga,1861,MOTi:La Verdolaga,0,,
1029,2021-01-05 14:57,Paul Kalkbrenner,Feed Your Head,1306,Paul Kalkbrenner:Feed Your Head,0,,
1030,2021-01-05 14:59,Jude & Frank,La Luna,120544,Jude & Frank:La Luna,0,,
1031,2021-01-05 15:05,Aero Manyelo,Tshunga,340567,Aero Manyelo:Tshunga,0,,
1032,2021-01-05 15:07,Olamide,Science Student,157312,Olamide:Science Student,0,,
1033,2021-01-06 08:19,Round Table Knights,Calypso,10488,Round Table Knights:Calypso,0,,
1034,2021-01-06 08:22,Duke Dumont,"Red Light Green Light - For Club Play Only, Pt. 6",211208,"Duke Dumont:Red Light Green Light - For Club Play Only, Pt. 6",0,,
1035,2021-01-06 08:26,Juan Magán,Muñequita Linda,210524,Juan Magán:Muñequita Linda,0,,
1036,2021-01-06 08:28,Years & Years,Desire - Zac Samuel Remix,149151,Years & Years:Desire - Zac Samuel Remix,0,,
1037,2021-01-07 07:53,Years & Years,Desire - Zac Samuel Remix,20985,Years & Years:Desire - Zac Samuel Remix,0,,
1038,2021-01-07 07:53,Lost Capital,Gangsta's Paradise,5125,Lost Capital:Gangsta's Paradise,0,,
1039,2021-01-07 07:54,Keanu Silva,Have You Never Been Mellow,8055,Keanu Silva:Have You Never Been Mellow,0,,
1040,2021-01-07 07:57,Lost Capital,Gangsta's Paradise,216196,Lost Capital:Gangsta's Paradise,0,,
1041,2021-01-07 08:00,Promise Land,My My My,176788,Promise Land:My My My,0,,
1042,2021-01-07 08:03,Ray Dalton,In My Bones,191053,Ray Dalton:In My Bones,0,,
1043,2021-01-07 08:05,Madison Mars,New Vibe Who Dis (feat. Little League),79870,Madison Mars:New Vibe Who Dis (feat. Little League),0,,
1044,2021-01-07 12:56,DaBaby,Suge,10150,DaBaby:Suge,0,,
1045,2021-01-07 12:56,Gaullin,Moonlight,2540,Gaullin:Moonlight,0,,
1046,2021-01-07 12:56,Drenchill,Freed from Desire (feat. Indiiana),3560,Drenchill:Freed from Desire (feat. Indiiana),0,,
1047,2021-01-07 12:56,MEDUZA,Piece Of Your Heart,1000,MEDUZA:Piece Of Your Heart,0,,
1048,2021-01-07 12:56,Jax Jones,All Day And Night,1380,Jax Jones:All Day And Night,0,,
1049,2021-01-07 12:59,Tiësto,The Business,164000,Tiësto:The Business,0,,
1050,2021-01-07 13:01,MEDUZA,Paradise (feat. Dermot Kennedy),167903,MEDUZA:Paradise (feat. Dermot Kennedy),0,,
1051,2021-01-07 13:04,Joel Corry,Head & Heart (feat. MNEK),166028,Joel Corry:Head & Heart (feat. MNEK),0,,
1052,2021-01-07 13:07,Stan Van de Ven,Sounds Just Like,143243,Stan Van de Ven:Sounds Just Like,0,,
1053,2021-01-07 13:43,Imanbek,Goodbye,96815,Imanbek:Goodbye,0,,
1054,2021-01-07 13:44,Long & Junior,Kolorowa sukienka - Radio Edit,36230,Long & Junior:Kolorowa sukienka - Radio Edit,0,,
1055,2021-01-07 13:44,Major Lazer,Hell and High Water,9900,Major Lazer:Hell and High Water,0,,
1056,2021-01-07 13:44,Duke Dumont,"Red Light Green Light - For Club Play Only, Pt. 6",13900,"Duke Dumont:Red Light Green Light - For Club Play Only, Pt. 6",0,,
1057,2021-01-07 13:47,R3HAB,All Around The World (La La La),147840,R3HAB:All Around The World (La La La),0,,
1058,2021-01-07 13:50,Sam Feldt,2 Hearts (feat. Gia Koka),186750,Sam Feldt:2 Hearts (feat. Gia Koka),0,,
1059,2021-01-07 13:53,Martin Solveig,Juliet & Romeo,204514,Martin Solveig:Juliet & Romeo,0,,
1060,2021-01-07 13:56,Major Lazer,Lean On (feat. MØ & DJ Snake),176561,Major Lazer:Lean On (feat. MØ & DJ Snake),0,,
1061,2021-01-07 13:59,Felix Jaehn,No Therapy,172909,Felix Jaehn:No Therapy,0,,
1062,2021-01-07 14:02,Dimitri Vegas & Like Mike,Say My Name,159535,Dimitri Vegas & Like Mike:Say My Name,0,,
1063,2021-01-07 14:04,Sean Paul,Calling On Me,0,Sean Paul:Calling On Me,0,,
1064,2021-01-07 14:04,Oliver Heldens,Fire In My Soul,36580,Oliver Heldens:Fire In My Soul,0,,
1065,2021-01-07 14:04,Duke Dumont,Ocean Drive,1400,Duke Dumont:Ocean Drive,0,,
1066,2021-01-07 14:04,Jonas Blue,Fast Car,0,Jonas Blue:Fast Car,0,,
1067,2021-01-07 14:04,Robin Schulz,Alane,1440,Robin Schulz:Alane,0,,
1068,2021-01-07 14:04,Robin Schulz,All This Love (feat. Harlœ),150,Robin Schulz:All This Love (feat. Harlœ),0,,
1069,2021-01-07 14:04,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,280,Sam Feldt:Show Me Love - EDX Remix / Radio Edit,0,,
1070,2021-01-07 14:04,Major Lazer,Que Calor,1170,Major Lazer:Que Calor,0,,
1071,2021-01-07 14:04,Alesso,REMEDY,0,Alesso:REMEDY,0,,
1072,2021-01-07 14:04,Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),660,Felix Jaehn:Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),0,,
1073,2021-01-07 14:04,Tujamo,Enough Of You,105549,Tujamo:Enough Of You,0,,
1074,2021-01-07 14:04,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) [Remix],0,Major Lazer:Light It Up (feat. Nyla & Fuse ODG) [Remix],0,,
1075,2021-01-07 14:04,Major Lazer,Tiny,790,Major Lazer:Tiny,0,,
1076,2021-01-07 14:04,Loud Luxury,Body,2240,Loud Luxury:Body,0,,
1077,2021-01-07 14:05,Alchemist Project,Krishna (Radio Edit),26190,Alchemist Project:Krishna (Radio Edit),0,,
1078,2021-01-07 14:05,Alchemist Project,Music Is My Extasy 2017 - Radio Cut,8720,Alchemist Project:Music Is My Extasy 2017 - Radio Cut,0,,
1079,2021-01-07 14:05,Alchemist Project,Nina,8610,Alchemist Project:Nina,0,,
1080,2021-01-07 14:08,Alchemist Project,Nina - Radio Edit,165972,Alchemist Project:Nina - Radio Edit,0,,
1081,2021-01-07 14:12,Alchemist Project,Nina,240985,Alchemist Project:Nina,0,,
1082,2021-01-07 14:15,C-BooL,La La Love,1200,C-BooL:La La Love,0,,
1083,2021-01-07 14:15,Wet Fingers,Turn Me On - Radio Edit,0,Wet Fingers:Turn Me On - Radio Edit,0,,
1084,2021-01-07 14:15,Kalwi & Remi,Imagination,0,Kalwi & Remi:Imagination,0,,
1085,2021-01-07 14:15,Gromee,WORTH IT (feat. ASDIS),300,Gromee:WORTH IT (feat. ASDIS),0,,
1086,2021-01-07 14:15,Alchemist Project,Music Is My Extasy (Radio Edit),320,Alchemist Project:Music Is My Extasy (Radio Edit),0,,
1087,2021-01-07 14:15,Benassi Bros.,Every Single Day - Radio Edit,300,Benassi Bros.:Every Single Day - Radio Edit,0,,
1088,2021-01-07 14:15,Morandi,Kalinka,1110,Morandi:Kalinka,0,,
1089,2021-01-07 14:15,Shaun Baker,Run Away - Klaas Original Mix,0,Shaun Baker:Run Away - Klaas Original Mix,0,,
1090,2021-01-07 14:15,Nowator,Wrzucam Na Luz,530,Nowator:Wrzucam Na Luz,0,,
1091,2021-01-07 14:15,Komodo,(I Just) Died In Your Arms (Original Radio Edit),180,Komodo:(I Just) Died In Your Arms (Original Radio Edit),0,,
1092,2021-01-07 14:15,Alchemist Project,Tell Me 2014 (Radio),184000,Alchemist Project:Tell Me 2014 (Radio),0,,
1093,2021-01-07 14:15,Jacek Stachursky,Szampan I Truskawki,7630,Jacek Stachursky:Szampan I Truskawki,0,,
1094,2021-01-07 14:16,VINAI,I Was Made,2078,VINAI:I Was Made,0,,
1095,2021-01-07 14:16,Alchemist Project,BLEH! - Extended,23190,Alchemist Project:BLEH! - Extended,0,,
1096,2021-01-07 14:16,Oliver Heldens,Fire In My Soul,6862,Oliver Heldens:Fire In My Soul,0,,
1097,2021-01-07 14:16,FISHER,Losing It,1660,FISHER:Losing It,0,,
1098,2021-01-07 14:30,Sunnery James & Ryan Marciano,"Love, Dance And Feel",169057,"Sunnery James & Ryan Marciano:Love, Dance And Feel",0,,
1099,2021-01-13 16:22,Madison Mars,New Vibe Who Dis (feat. Little League),7750,Madison Mars:New Vibe Who Dis (feat. Little League),0,,
1100,2021-01-13 16:47,Madison Mars,New Vibe Who Dis (feat. Little League),87378,Madison Mars:New Vibe Who Dis (feat. Little League),0,,
1101,2021-01-14 14:41,Madison Mars,New Vibe Who Dis (feat. Little League),3980,Madison Mars:New Vibe Who Dis (feat. Little League),0,,
1102,2021-01-14 14:49,Ian Storm,Run Away,179346,Ian Storm:Run Away,0,,
1103,2021-01-14 14:51,Tony Junior,Won't Let You Down,59887,Tony Junior:Won't Let You Down,0,,
1104,2021-01-17 07:36,Tiësto,Ritual,782,Tiësto:Ritual,0,,
1105,2021-01-17 07:36,Oliver Heldens,Fire In My Soul,6188,Oliver Heldens:Fire In My Soul,0,,
1106,2021-01-17 07:36,Riton,Turn Me On (feat. Vula),2450,Riton:Turn Me On (feat. Vula),0,,
1107,2021-01-17 07:36,Riton,Turn Me On (feat. Vula),24414,Riton:Turn Me On (feat. Vula),0,,
1108,2021-01-17 07:36,Robin Schulz,Speechless (feat. Erika Sirola),1163,Robin Schulz:Speechless (feat. Erika Sirola),0,,
1109,2021-01-17 07:36,Dynoro,Obsessed,4631,Dynoro:Obsessed,0,,
1110,2021-01-17 07:36,Regard,Ride It,23,Regard:Ride It,0,,
1111,2021-01-17 07:36,FISHER,Losing It - Radio Edit,1135,FISHER:Losing It - Radio Edit,0,,
1112,2021-01-17 07:36,MEDUZA,Lose Control,824,MEDUZA:Lose Control,0,,
1113,2021-01-17 07:36,MEDUZA,Piece Of Your Heart,2826,MEDUZA:Piece Of Your Heart,0,,
1114,2021-01-17 07:36,MEDUZA,Piece Of Your Heart,666,MEDUZA:Piece Of Your Heart,0,,
1115,2021-01-17 07:36,Tiësto,God Is A Dancer (with Mabel),3640,Tiësto:God Is A Dancer (with Mabel),0,,
1116,2021-01-17 07:37,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),314,DJ Snake:Loco Contigo (feat. J. Balvin & Tyga),0,,
1117,2021-01-17 07:39,VIZE,Stars,168804,VIZE:Stars,0,,
1118,2021-01-17 07:42,David Guetta,Stay (Don't Go Away) [feat. Raye],185942,David Guetta:Stay (Don't Go Away) [feat. Raye],0,,
1119,2021-01-17 07:46,Jax Jones,This Is Real (ft. Ella Henderson),199160,Jax Jones:This Is Real (ft. Ella Henderson),0,,
1120,2021-01-17 07:49,Rat City,Kind Of Love,187461,Rat City:Kind Of Love,0,,
1121,2021-01-20 14:07,Moon Oceans,Astral Wonder,15827,Moon Oceans:Astral Wonder,0,,
1122,2021-01-20 14:07,Cooper Sams,Evergreen,10882,Cooper Sams:Evergreen,0,,
1123,2021-01-20 14:08,Elise Magnefold,Lake Oconee,15450,Elise Magnefold:Lake Oconee,0,,
1124,2021-01-20 14:08,Riton,Turn Me On (feat. Vula),2610,Riton:Turn Me On (feat. Vula),0,,
1125,2021-01-20 14:08,Saxity,Another One Bites The Dust,9980,Saxity:Another One Bites The Dust,0,,
1126,2021-01-20 14:08,Regard,Ride It,1350,Regard:Ride It,0,,
1127,2021-01-20 14:08,SAINt JHN,Roses - Imanbek Remix,2690,SAINt JHN:Roses - Imanbek Remix,0,,
1128,2021-01-20 14:08,Yoga Music,Water Harp,22720,Yoga Music:Water Harp,0,,
1129,2021-01-20 14:09,SUD,L'amour Toujours,24260,SUD:L'amour Toujours,0,,
1130,2021-01-20 14:09,Pilates Excercises Academy,Rainy Music,14270,Pilates Excercises Academy:Rainy Music,0,,
1131,2021-01-20 14:09,Joel Corry,Head & Heart (feat. MNEK),3270,Joel Corry:Head & Heart (feat. MNEK),0,,
1132,2021-01-20 14:09,Nimus,Curtain Call,5430,Nimus:Curtain Call,0,,
1133,2021-01-20 14:09,Tommie Sunshine,The Power (feat. Snap!),3590,Tommie Sunshine:The Power (feat. Snap!),0,,
1134,2021-01-20 14:09,The FifthGuys,Seven Nation Army,5740,The FifthGuys:Seven Nation Army,0,,
1135,2021-01-20 14:10,COLIN,Faded,5010,COLIN:Faded,0,,
1136,2021-01-20 14:12,Nimus,Curtain Call,101619,Nimus:Curtain Call,0,,
1137,2021-01-20 14:13,Noonlight,Blue Room,59720,Noonlight:Blue Room,0,,
1138,2021-01-20 14:15,Pool Blue,Still,119449,Pool Blue:Still,0,,
1139,2021-01-20 14:17,YVO,Another Goodbye,143454,YVO:Another Goodbye,0,,
1140,2021-01-20 14:19,AINT,Down from This High,110377,AINT:Down from This High,0,,
1141,2021-01-20 14:21,Novino,Let You Go,120285,Novino:Let You Go,0,,
1142,2021-01-20 14:23,COLIN,Faded,124223,COLIN:Faded,0,,
1143,2021-01-20 14:25,Leviro,Energy,127165,Leviro:Energy,0,,
1144,2021-01-20 14:27,Pool Blue,Let Go,110086,Pool Blue:Let Go,0,,
1145,2021-01-20 14:29,Sønlille,Circles,130657,Sønlille:Circles,0,,
1146,2021-01-20 16:16,COLIN,Swim,53550,COLIN:Swim,0,,
1147,2021-01-22 06:45,Disclosure,Watch Your Step,229626,Disclosure:Watch Your Step,0,,
1148,2021-01-22 06:47,Disclosure,Reverie,135400,Disclosure:Reverie,0,,
1149,2021-01-22 06:52,Disclosure,Tondo,329280,Disclosure:Tondo,0,,
1150,2021-01-22 06:53,Disclosure,Etran,23979,Disclosure:Etran,0,,
1151,2021-01-22 06:57,Disclosure,Watch Your Step,229626,Disclosure:Watch Your Step,0,,
1152,2021-01-22 08:02,Disclosure,Lavender,44293,Disclosure:Lavender,0,,
1153,2021-01-22 13:25,Disclosure,Watch Your Step,15295,Disclosure:Watch Your Step,0,,
1154,2021-01-22 13:29,Disclosure,Watch Your Step,214265,Disclosure:Watch Your Step,0,,
1155,2021-01-22 13:32,Disclosure,Lavender,200165,Disclosure:Lavender,0,,
1156,2021-01-22 13:37,Disclosure,My High,294920,Disclosure:My High,0,,
1157,2021-01-22 13:41,Disclosure,Who Knew?,229986,Disclosure:Who Knew?,0,,
1158,2021-01-22 13:46,Disclosure,Douha (Mali Mali),294600,Disclosure:Douha (Mali Mali),0,,
1159,2021-01-22 13:48,Disclosure,Fractal (Interlude),126546,Disclosure:Fractal (Interlude),0,,
1160,2021-01-22 13:54,Disclosure,Ce n'est pas,354760,Disclosure:Ce n'est pas,0,,
1161,2021-01-22 13:59,Disclosure,ENERGY,293880,Disclosure:ENERGY,0,,
1162,2021-01-22 14:01,Disclosure,Thinking 'Bout You (Interlude),120813,Disclosure:Thinking 'Bout You (Interlude),0,,
1163,2021-01-22 14:03,Disclosure,Reverie,29256,Disclosure:Reverie,0,,
1164,2021-01-22 14:03,Disclosure,Birthday,123028,Disclosure:Birthday,0,,
1165,2021-01-22 14:08,Kygo,The Truth,193747,Kygo:The Truth,0,,
1166,2021-01-22 14:12,Kygo,Lose Somebody,199549,Kygo:Lose Somebody,0,,
1167,2021-01-22 14:15,Kygo,Feels Like Forever,217246,Kygo:Feels Like Forever,0,,
1168,2021-01-22 14:19,Kygo,Freedom,198635,Kygo:Freedom,0,,
1169,2021-01-22 14:22,Kygo,Beautiful,217766,Kygo:Beautiful,0,,
1170,2021-01-22 14:26,Kygo,To Die For,230232,Kygo:To Die For,0,,
1171,2021-01-22 14:30,Kygo,Broken Glass,203947,Kygo:Broken Glass,0,,
1172,2021-01-22 14:33,Kygo,How Would I Know,180700,Kygo:How Would I Know,0,,
1173,2021-01-22 14:36,Kygo,Could You Love Me,202052,Kygo:Could You Love Me,0,,
1174,2021-01-22 14:40,Kygo,Higher Love,228267,Kygo:Higher Love,0,,
1175,2021-01-22 14:43,Kygo,I'll Wait,215360,Kygo:I'll Wait,0,,
1176,2021-01-22 14:46,Kygo,Don't Give Up on Love,189750,Kygo:Don't Give Up on Love,0,,
1177,2021-01-22 14:50,Kygo,Say You Will,207898,Kygo:Say You Will,0,,
1178,2021-01-22 14:53,Kygo,Follow,175326,Kygo:Follow,0,,
1179,2021-01-22 14:56,Kygo,Like It Is,183067,Kygo:Like It Is,0,,
1180,2021-01-22 15:00,Kygo,Someday,223716,Kygo:Someday,0,,
1181,2021-01-22 15:01,Kygo,Hurting,72124,Kygo:Hurting,0,,
1182,2021-01-22 15:04,Kygo,Only Us,202465,Kygo:Only Us,0,,
1183,2021-01-22 15:08,Kygo,Higher Love,228267,Kygo:Higher Love,0,,
1184,2021-01-22 15:11,Marshmello,Too Much (feat. Usher),165704,Marshmello:Too Much (feat. Usher),0,,
1185,2021-01-22 15:14,GAMPER & DADONI,Bittersweet Symphony (feat. Emily Roberts),194618,GAMPER & DADONI:Bittersweet Symphony (feat. Emily Roberts),0,,
1186,2021-01-22 15:17,Sam Feldt,Far Away From Home (feat. Leony),163200,Sam Feldt:Far Away From Home (feat. Leony),0,,
1187,2021-01-22 15:18,Galantis,Tu Tu Tu (That's Why We),97316,Galantis:Tu Tu Tu (That's Why We),0,,
1188,2021-01-22 15:22,Kygo,Think About You,208566,Kygo:Think About You,0,,
1189,2021-01-22 15:25,Loud Luxury,Body,163216,Loud Luxury:Body,0,,
1190,2021-01-22 15:27,Don Diablo,Never Change,170476,Don Diablo:Never Change,0,,
1191,2021-01-22 15:31,Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),186146,Felix Jaehn:Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),0,,
1192,2021-01-22 15:34,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180336,Sam Feldt:Show Me Love - EDX Remix / Radio Edit,0,,
1193,2021-01-22 15:37,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",215315,"Kygo:Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",0,,
1194,2021-01-22 15:41,Axwell /\ Ingrosso,More Than You Know,203000,Axwell /\ Ingrosso:More Than You Know,0,,
1195,2021-01-22 15:44,Robin Schulz,All We Got (feat. KIDDO),190218,Robin Schulz:All We Got (feat. KIDDO),0,,
1196,2021-01-22 15:44,Sigala,Wish You Well,3074,Sigala:Wish You Well,0,,
1197,2021-01-22 15:44,Kygo,Lose Somebody,2278,Kygo:Lose Somebody,0,,
1198,2021-01-22 15:44,Clean Bandit,Tick Tock (feat. 24kGoldn),22291,Clean Bandit:Tick Tock (feat. 24kGoldn),0,,
1199,2021-01-22 15:45,R3HAB,Creep - mint Singles,60952,R3HAB:Creep - mint Singles,0,,
1200,2021-01-22 15:49,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546,Kungs:This Girl (Kungs Vs. Cookin' On 3 Burners),0,,
1201,2021-01-22 15:51,Jax Jones,All Day And Night,169466,Jax Jones:All Day And Night,0,,
1202,2021-01-22 15:53,Kygo,I'll Wait,4087,Kygo:I'll Wait,0,,
1203,2021-01-22 15:53,Robin Schulz,Alane,112745,Robin Schulz:Alane,0,,
1204,2021-01-22 15:57,Sigala,Lasting Lover,218358,Sigala:Lasting Lover,0,,
1205,2021-01-22 16:00,Jonas Blue,Younger,194720,Jonas Blue:Younger,0,,
1206,2021-01-22 16:04,Axwell /\ Ingrosso,Sun Is Shining,254653,Axwell /\ Ingrosso:Sun Is Shining,0,,
1207,2021-01-22 16:08,Tiësto,Ritual,198995,Tiësto:Ritual,0,,
1208,2021-01-22 16:08,Don Diablo,Bad,3779,Don Diablo:Bad,0,,
1209,2021-01-22 16:08,Robin Schulz,Speechless (feat. Erika Sirola),2555,Robin Schulz:Speechless (feat. Erika Sirola),0,,
1210,2021-01-22 16:08,Zedd,365,2241,Zedd:365,0,,
1211,2021-01-22 16:08,Kygo,What's Love Got to Do with It,18989,Kygo:What's Love Got to Do with It,0,,
1212,2021-01-22 16:08,Sam Feldt,Post Malone (feat. RANI),5076,Sam Feldt:Post Malone (feat. RANI),0,,
1213,2021-01-22 16:09,Kygo,Happy Now,2798,Kygo:Happy Now,0,,
1214,2021-01-22 16:09,NOTD,So Close,3636,NOTD:So Close,0,,
1215,2021-01-22 16:09,R3HAB,One More Dance (with Alida),8055,R3HAB:One More Dance (with Alida),0,,
1216,2021-01-22 16:09,GAMPER & DADONI,Gimme! Gimme! Gimme!,2096,GAMPER & DADONI:Gimme! Gimme! Gimme!,0,,
1217,2021-01-22 16:09,Tungevaag,Knockout,1831,Tungevaag:Knockout,0,,
1218,2021-01-22 16:09,Alesso,REMEDY,0,Alesso:REMEDY,0,,
1219,2021-01-22 16:09,Kygo,Firestone,5051,Kygo:Firestone,0,,
1220,2021-01-22 16:09,Felix Jaehn,SICKO,10562,Felix Jaehn:SICKO,0,,
1221,2021-01-22 16:09,Seeb,Unfamiliar,1736,Seeb:Unfamiliar,0,,
1222,2021-01-24 13:21,NOTD,So Close,61043,NOTD:So Close,0,,
1223,2021-01-24 13:21,Quebonafide,TOKYO2020,12158,Quebonafide:TOKYO2020,0,,
1224,2021-01-24 13:25,Taco Hemingway,Deszcz Na Betonie,248910,Taco Hemingway:Deszcz Na Betonie,0,,
1225,2021-01-24 13:29,Taco Hemingway,Następna stacja,251826,Taco Hemingway:Następna stacja,0,,
1226,2021-01-24 13:32,Taco Hemingway,LECI NOWY FUTURE,173259,Taco Hemingway:LECI NOWY FUTURE,0,,
1227,2021-01-24 13:34,Taco Hemingway,Chodź,114718,Taco Hemingway:Chodź,1,Szprycer,2a0u6wN15zIfSzgfhbsjd1
1228,2021-01-24 13:35,Taco Hemingway,KABRIOLETY,3219,Taco Hemingway:KABRIOLETY,0,,
1229,2021-01-24 13:35,Taco Hemingway,SANATORIUM,2015,Taco Hemingway:SANATORIUM,0,,
1230,2021-01-24 13:35,Taco Hemingway,Wiatr,1572,Taco Hemingway:Wiatr,0,,
1231,2021-01-24 13:35,Taco Hemingway,W PIĄTKI LEŻĘ W WANNIE,59728,Taco Hemingway:W PIĄTKI LEŻĘ W WANNIE,0,,
1232,2021-01-24 13:40,Taco Hemingway,Wszystko Jedno,310152,Taco Hemingway:Wszystko Jedno,1,Trójkąt warszawski,0bdeLFRIziXGqXdz5UJDb0
1233,2021-01-24 13:45,Taco Hemingway,Fiji,242560,Taco Hemingway:Fiji,0,,
1234,2021-01-24 13:50,Quebonafide,TOKYO2020,2753,Quebonafide:TOKYO2020,0,,
1235,2021-01-24 13:50,Taco Hemingway,CZŁOWIEK Z DZIURĄ ZAMIAST KRTANI,1536,Taco Hemingway:CZŁOWIEK Z DZIURĄ ZAMIAST KRTANI,0,,
1236,2021-01-24 13:50,Taco Hemingway,Szlugi I Kalafiory,325603,Taco Hemingway:Szlugi I Kalafiory,0,,
1237,2021-01-24 13:54,Taco Hemingway,ZTM,1349,Taco Hemingway:ZTM,0,,
1238,2021-01-24 13:54,Taco Hemingway,6 zer,212756,Taco Hemingway:6 zer,0,,
1239,2021-01-24 13:56,Taco Hemingway,Dele,128122,Taco Hemingway:Dele,1,Szprycer,0G7EOUEIh1cox6mPZktdMH
1240,2021-01-24 14:00,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
1241,2021-01-24 14:00,be vis,Surfer,30028,be vis:Surfer,0,,
1242,2021-01-24 14:01,Malik Montana,"Rundki (feat. Diho, Alberto & Bibic)",1901,"Malik Montana:Rundki (feat. Diho, Alberto & Bibic)",0,,
1243,2021-01-24 14:01,Pezet,Magenta (prod. Auer),43240,Pezet:Magenta (prod. Auer),0,,
1244,2021-01-24 14:01,Taco Hemingway,SANATORIUM,1276,Taco Hemingway:SANATORIUM,0,,
1245,2021-01-24 14:01,PRO8L3M,Ground Zero,1614,PRO8L3M:Ground Zero,0,,
1246,2021-01-24 14:01,Paluch,Balans,1352,Paluch:Balans,0,,
1247,2021-01-24 14:02,Deemz,Fiesta,1728,Deemz:Fiesta,0,,
1248,2021-01-24 14:02,Kali,Tam gdzie wy (Pepsi Taste The Beat),1792,Kali:Tam gdzie wy (Pepsi Taste The Beat),0,,
1249,2021-01-24 14:02,Białas,Grill u Gawrona,3992,Białas:Grill u Gawrona,0,,
1250,2021-01-24 14:02,Quebonafide,TOKYO2020,1190,Quebonafide:TOKYO2020,0,,
1251,2021-01-24 14:02,Taco Hemingway,LECI NOWY FUTURE,1437,Taco Hemingway:LECI NOWY FUTURE,0,,
1252,2021-01-24 14:02,Taco Hemingway,Michael Essien Birthday Party,2615,Taco Hemingway:Michael Essien Birthday Party,0,,
1253,2021-01-24 14:02,Taco Hemingway,ZTM,3792,Taco Hemingway:ZTM,0,,
1254,2021-01-24 14:02,Pezet,Zonda (prod. Auer),968,Pezet:Zonda (prod. Auer),0,,
1255,2021-01-24 14:02,Taco Hemingway,Europa,1578,Taco Hemingway:Europa,0,,
1256,2021-01-24 14:02,Quebonafide,ŚWIATTOMÓJPLACZABAW,2297,Quebonafide:ŚWIATTOMÓJPLACZABAW,0,,
1257,2021-01-24 14:02,Reto,Billy Kid,1913,Reto:Billy Kid,0,,
